省市縣市代碼,鄉鎮市區代碼,村里,鄰,街、路段,地區,巷,弄,號,橫座標,縱座標,完整地址
10015,1001507,大平村,7,成功街,,,,２６１號,293925.03,2618886.84,花蓮縣光復鄉大平村成功街２６１號
10015,1001507,大平村,7,成功街,,,,２６３號,293920.828,2618888.09,花蓮縣光復鄉大平村成功街２６３號
10015,1001507,大平村,7,成功街,,,,２６５號,293915.404,2618888.973,花蓮縣光復鄉大平村成功街２６５號
10015,1001507,大平村,9,成功街,,,,２８２號,293866.478,2618929.062,花蓮縣光復鄉大平村成功街２８２號
10015,1001507,大平村,9,成功街,,,,２８６之１號,293837.313,2618927.25,花蓮縣光復鄉大平村成功街２８６之１號
10015,1001507,大平村,9,成功街,,,,２８６號,293857.615,2618935.412,花蓮縣光復鄉大平村成功街２８６號
10015,1001507,大平村,9,成功街,,,,２８８號,293832.812,2618945.523,花蓮縣光復鄉大平村成功街２８８號
10015,1001507,大平村,9,成功街,,２９０巷,,１之１號,293837.18,2618959.32,花蓮縣光復鄉大平村成功街２９０巷１之１號
10015,1001507,大平村,9,成功街,,２９０巷,,１號,293850.67,2618966.341,花蓮縣光復鄉大平村成功街２９０巷１號
10015,1001507,大平村,9,成功街,,２９０巷,,２號,293842.904,2618941.415,花蓮縣光復鄉大平村成功街２９０巷２號
10015,1001507,大平村,8,成功街,,２９１巷,,１號,293818.171,2618911.637,花蓮縣光復鄉大平村成功街２９１巷１號
10015,1001507,大平村,8,成功街,,２９１巷,,２號,293800.362,2618868.043,花蓮縣光復鄉大平村成功街２９１巷２號
10015,1001507,大平村,9,成功街,,,,２９２號,293803.482,2618943.095,花蓮縣光復鄉大平村成功街２９２號
10015,1001507,大平村,8,成功街,,,,２９５號,293797.102,2618921.11,花蓮縣光復鄉大平村成功街２９５號
10015,1001507,大平村,8,成功街,,,,２９７號,293788.38,2618921.89,花蓮縣光復鄉大平村成功街２９７號
10015,1001507,大平村,9,成功街,,３００巷,,１號,293792.595,2618968.317,花蓮縣光復鄉大平村成功街３００巷１號
10015,1001507,大平村,9,成功街,,３００巷,,１之１號,293795.77,2618980.88,花蓮縣光復鄉大平村成功街３００巷１之１號
10015,1001507,大平村,10,成功街,,３００巷,,２號,293750.783,2618958.977,花蓮縣光復鄉大平村成功街３００巷２號
10015,1001507,大平村,10,成功街,,３００巷,,３號,293734.92,2618963.425,花蓮縣光復鄉大平村成功街３００巷３號
10015,1001507,大平村,10,成功街,,３００巷,,４號,293751.196,2618995.753,花蓮縣光復鄉大平村成功街３００巷４號
10015,1001507,大平村,11,成功街,,,,３０５號,293748.109,2618916.418,花蓮縣光復鄉大平村成功街３０５號
10015,1001507,大平村,11,成功街,,,,３０７號,293734.569,2618911.572,花蓮縣光復鄉大平村成功街３０７號
10015,1001507,大平村,10,成功街,,,,３０８號,293762.94,2618937.4,花蓮縣光復鄉大平村成功街３０８號
10015,1001507,大平村,11,成功街,,,,３０９號,293727.602,2618913.977,花蓮縣光復鄉大平村成功街３０９號
10015,1001507,大平村,10,成功街,,,,３１０號,293734.102,2618949.581,花蓮縣光復鄉大平村成功街３１０號
10015,1001507,大平村,10,成功街,,,,３１０之１號,293748.079,2618943.944,花蓮縣光復鄉大平村成功街３１０之１號
10015,1001507,大平村,11,成功街,,,,３１１號,293718.728,2618916.409,花蓮縣光復鄉大平村成功街３１１號
10015,1001507,大平村,10,成功街,,,,３１２號,293718.06,2618931.77,花蓮縣光復鄉大平村成功街３１２號
10015,1001507,大平村,10,成功街,,３１４巷,,２號,293692.43,2618992.68,花蓮縣光復鄉大平村成功街３１４巷２號
10015,1001507,大平村,10,成功街,,３１４巷,,４號,293706.366,2618981.812,花蓮縣光復鄉大平村成功街３１４巷４號
10015,1001507,大平村,4,成功街,,３１４巷,,６號,293728.288,2618997.086,花蓮縣光復鄉大平村成功街３１４巷６號
10015,1001507,大平村,10,成功街,,３１４巷,,６號,293728.288,2618997.086,花蓮縣光復鄉大平村成功街３１４巷６號
10015,1001507,大平村,10,成功街,,３１４巷,,７號,293688.152,2618968.101,花蓮縣光復鄉大平村成功街３１４巷７號
10015,1001507,大平村,10,成功街,,３１４巷,,１７號,293643.911,2618987.122,花蓮縣光復鄉大平村成功街３１４巷１７號
10015,1001507,大平村,10,成功街,,３１４巷,,１８號,293659.422,2619005.791,花蓮縣光復鄉大平村成功街３１４巷１８號
10015,1001507,大平村,10,成功街,,,,３１８號,293678.375,2618946.5,花蓮縣光復鄉大平村成功街３１８號
10015,1001507,大平村,11,成功街,,,,３１９號,293671.239,2618885.402,花蓮縣光復鄉大平村成功街３１９號
10015,1001507,大平村,10,成功街,,,,３２０號,293670.726,2618926.517,花蓮縣光復鄉大平村成功街３２０號
10015,1001507,大平村,11,成功街,,,,３２１號,293685.839,2618914.296,花蓮縣光復鄉大平村成功街３２１號
10015,1001507,大平村,11,成功街,,,,３２３號,293681.331,2618913.919,花蓮縣光復鄉大平村成功街３２３號
10015,1001507,大平村,11,成功街,,,,３２５號,293676.823,2618913.543,花蓮縣光復鄉大平村成功街３２５號
10015,1001507,大平村,11,成功街,,,,３２７號,293672.315,2618913.166,花蓮縣光復鄉大平村成功街３２７號
10015,1001507,大平村,11,成功街,,,,３２９號,293668.08,2618912.37,花蓮縣光復鄉大平村成功街３２９號
10015,1001507,大平村,10,成功街,,,,３３１號,293663.299,2618912.413,花蓮縣光復鄉大平村成功街３３１號
10015,1001507,大平村,11,成功街,,,,３３１號,293663.299,2618912.413,花蓮縣光復鄉大平村成功街３３１號
10015,1001507,大平村,10,成功街,,,,３３２號,293630.596,2618930.061,花蓮縣光復鄉大平村成功街３３２號
10015,1001507,大平村,10,成功街,,,,３３３號,293658.827,2618911.835,花蓮縣光復鄉大平村成功街３３３號
10015,1001507,大平村,10,成功街,,,,３３４號,293627.222,2618930.622,花蓮縣光復鄉大平村成功街３３４號
10015,1001507,大平村,11,成功街,,,,３３５號,293655.183,2618911.66,花蓮縣光復鄉大平村成功街３３５號
10015,1001507,大平村,10,成功街,,,,３３６號,293610.789,2618921.989,花蓮縣光復鄉大平村成功街３３６號
10015,1001507,大平村,11,成功街,,,,３３７號,293649.775,2618911.283,花蓮縣光復鄉大平村成功街３３７號
10015,1001507,大平村,10,成功街,,,,３３８號,293604.933,2618925.892,花蓮縣光復鄉大平村成功街３３８號
10015,1001507,大平村,11,成功街,,,,３３９號,293645.267,2618910.907,花蓮縣光復鄉大平村成功街３３９號
10015,1001507,大平村,11,成功街,,,,３４１號,293640.759,2618910.531,花蓮縣光復鄉大平村成功街３４１號
10015,1001507,大平村,11,成功街,,,,３４３號,293636.251,2618910.154,花蓮縣光復鄉大平村成功街３４３號
10015,1001507,大平村,10,成功街,,,,３４３號,293636.251,2618910.154,花蓮縣光復鄉大平村成功街３４３號
10015,1001507,大平村,11,成功街,,,,３４５號,293631.744,2618909.777,花蓮縣光復鄉大平村成功街３４５號
10015,1001507,大平村,11,成功街,,,,３４７號,293627.236,2618909.401,花蓮縣光復鄉大平村成功街３４７號
10015,1001507,大平村,11,成功街,,,,３４９號,293622.728,2618909.024,花蓮縣光復鄉大平村成功街３４９號
10015,1001507,大平村,11,成功街,,,,３５１號,293618.22,2618908.648,花蓮縣光復鄉大平村成功街３５１號
10015,1001507,大平村,11,成功街,,,,３５３號,293613.712,2618908.271,花蓮縣光復鄉大平村成功街３５３號
10015,1001507,大平村,11,成功街,,,,３５５號,293604.261,2618907.784,花蓮縣光復鄉大平村成功街３５５號
10015,1001507,大平村,13,敦厚路,,,,１８４號,293669.022,2618669.861,花蓮縣光復鄉大平村敦厚路１８４號
10015,1001507,大平村,14,敦厚路,,,,１８５號,293646.683,2618675.125,花蓮縣光復鄉大平村敦厚路１８５號
10015,1001507,大平村,13,敦厚路,,,,１８６之２號,293679.527,2618695.278,花蓮縣光復鄉大平村敦厚路１８６之２號
10015,1001507,大平村,13,敦厚路,,,,１８６號,293672.562,2618676.362,花蓮縣光復鄉大平村敦厚路１８６號
10015,1001507,大平村,14,敦厚路,,,,１８７號,293650.394,2618682.426,花蓮縣光復鄉大平村敦厚路１８７號
10015,1001507,大平村,13,敦厚路,,,,１８８之３號,293684.236,2618704.409,花蓮縣光復鄉大平村敦厚路１８８之３號
10015,1001507,大平村,13,敦厚路,,,,１８８之５號,293687.72,2618710.184,花蓮縣光復鄉大平村敦厚路１８８之５號
10015,1001507,大平村,13,敦厚路,,,,１８８之１號,293681.39,2618698.4,花蓮縣光復鄉大平村敦厚路１８８之１號
10015,1001507,大平村,13,敦厚路,,,,１８８之６號,293689.175,2618713.194,花蓮縣光復鄉大平村敦厚路１８８之６號
10015,1001507,大平村,13,敦厚路,,,,１８８之２號,293682.459,2618701.382,花蓮縣光復鄉大平村敦厚路１８８之２號
10015,1001507,大平村,14,敦厚路,,,,１８９號,293654.688,2618687,花蓮縣光復鄉大平村敦厚路１８９號
10015,1001507,大平村,14,敦厚路,,,,１９１號,293658.846,2618712.603,花蓮縣光復鄉大平村敦厚路１９１號
10015,1001507,大平村,13,敦厚路,,,,１９２號,293697.54,2618716.062,花蓮縣光復鄉大平村敦厚路１９２號
10015,1001507,大平村,14,敦厚路,,,,１９５號,293672.019,2618725.005,花蓮縣光復鄉大平村敦厚路１９５號
10015,1001507,大平村,13,敦厚路,,,,１９６號,293713.428,2618751.573,花蓮縣光復鄉大平村敦厚路１９６號
10015,1001507,大平村,14,敦厚路,,,,１９７號,293676.828,2618739.736,花蓮縣光復鄉大平村敦厚路１９７號
10015,1001507,大平村,13,敦厚路,,,,１９８號,293717.738,2618761.423,花蓮縣光復鄉大平村敦厚路１９８號
10015,1001507,大平村,13,敦厚路,,,,２００號,293720.327,2618767.467,花蓮縣光復鄉大平村敦厚路２００號
10015,1001507,大平村,14,敦厚路,,,,２０１號,293691.994,2618756.049,花蓮縣光復鄉大平村敦厚路２０１號
10015,1001507,大平村,13,敦厚路,,,,２０２號,293724.063,2618774.399,花蓮縣光復鄉大平村敦厚路２０２號
10015,1001507,大平村,13,敦厚路,,,,２０４號,293726.084,2618778.885,花蓮縣光復鄉大平村敦厚路２０４號
10015,1001507,大平村,14,敦厚路,,,,２２７號,293699.949,2618777.954,花蓮縣光復鄉大平村敦厚路２２７號
10015,1001507,大平村,11,敦厚路,,,,２３１號,293723.412,2618825.576,花蓮縣光復鄉大平村敦厚路２３１號
10015,1001507,大平村,11,敦厚路,,,,２３５號,293728.292,2618833.651,花蓮縣光復鄉大平村敦厚路２３５號
10015,1001507,大平村,11,敦厚路,,,,２３７號,293734.937,2618850.298,花蓮縣光復鄉大平村敦厚路２３７號
10015,1001507,大平村,8,敦厚路,,,,２３８號,293769.571,2618852.07,花蓮縣光復鄉大平村敦厚路２３８號
10015,1001507,大平村,11,敦厚路,,,,２４１號,293740.445,2618864.67,花蓮縣光復鄉大平村敦厚路２４１號
10015,1001507,大平村,8,敦厚路,,,,２４２號,293783.232,2618856.257,花蓮縣光復鄉大平村敦厚路２４２號
10015,1001507,大平村,11,敦厚路,,,,２４３號,293742.417,2618869.891,花蓮縣光復鄉大平村敦厚路２４３號
10015,1001507,大平村,11,敦厚路,,,,２４３之１號,293743.476,2618875.58,花蓮縣光復鄉大平村敦厚路２４３之１號
10015,1001507,大平村,8,敦厚路,,,,２４４號,293763.622,2618874.829,花蓮縣光復鄉大平村敦厚路２４４號
10015,1001507,大平村,11,敦厚路,,,,２４５號,293747.275,2618880.601,花蓮縣光復鄉大平村敦厚路２４５號
10015,1001507,大平村,8,敦厚路,,,,２４６號,293771.436,2618882.635,花蓮縣光復鄉大平村敦厚路２４６號
10015,1001507,大平村,11,敦厚路,,,,２４７號,293749.638,2618887.327,花蓮縣光復鄉大平村敦厚路２４７號
10015,1001507,大平村,8,敦厚路,,,,２５２號一樓,293779.54,2618914.09,花蓮縣光復鄉大平村敦厚路２５２號一樓
10015,1001507,大平村,8,敦厚路,,,,２５２號二樓,293780.33,2618914.09,花蓮縣光復鄉大平村敦厚路２５２號二樓
10015,1001507,大平村,8,敦厚路,,,,２５２號三樓,293780.33,2618913.96,花蓮縣光復鄉大平村敦厚路２５２號三樓
10015,1001507,大平村,5,武昌街,,,,１號,294310.197,2618555.371,花蓮縣光復鄉大平村武昌街１號
10015,1001507,大平村,5,武昌街,,,,３號,294273.247,2618568.861,花蓮縣光復鄉大平村武昌街３號
10015,1001507,大平村,5,武昌街,,,,５號,294270.405,2618552.768,花蓮縣光復鄉大平村武昌街５號
10015,1001507,大平村,5,武昌街,,,,９號,294259.29,2618573.55,花蓮縣光復鄉大平村武昌街９號
10015,1001507,大平村,5,武昌街,,,,１１號,294254.536,2618575.014,花蓮縣光復鄉大平村武昌街１１號
10015,1001507,大平村,5,武昌街,,,,１５號,294246.957,2618577.935,花蓮縣光復鄉大平村武昌街１５號
10015,1001507,大平村,5,武昌街,,,,１７號,294241.272,2618580.695,花蓮縣光復鄉大平村武昌街１７號
10015,1001507,大平村,5,武昌街,,,,１９號,294223.744,2618586.138,花蓮縣光復鄉大平村武昌街１９號
10015,1001507,大平村,4,武昌街,,,,３０號,294211.514,2618619.961,花蓮縣光復鄉大平村武昌街３０號
10015,1001507,大平村,6,武昌街,,,,４１號,294085.847,2618606.43,花蓮縣光復鄉大平村武昌街４１號
10015,1001507,大平村,4,武昌街,,,,４２號,294123.294,2618662.167,花蓮縣光復鄉大平村武昌街４２號
10015,1001507,大平村,4,武昌街,,,,５２號,294131.779,2618679.124,花蓮縣光復鄉大平村武昌街５２號
10015,1001507,大平村,4,武昌街,,５６巷,,１號,294161.881,2618706.225,花蓮縣光復鄉大平村武昌街５６巷１號
10015,1001507,大平村,4,武昌街,,５６巷,,２號,294166.914,2618750.141,花蓮縣光復鄉大平村武昌街５６巷２號
10015,1001507,大平村,4,武昌街,,５６巷,,３號,294159.197,2618715.277,花蓮縣光復鄉大平村武昌街５６巷３號
10015,1001507,大平村,4,武昌街,,５６巷,,６號,294107.865,2618739.414,花蓮縣光復鄉大平村武昌街５６巷６號
10015,1001507,大平村,7,武昌街,,,,６６號,294074.151,2618715.098,花蓮縣光復鄉大平村武昌街６６號
10015,1001507,大平村,7,武昌街,,,,６８號,294065.144,2618684.755,花蓮縣光復鄉大平村武昌街６８號
10015,1001507,大平村,7,武昌街,,,,７０號,294048.958,2618690.754,花蓮縣光復鄉大平村武昌街７０號
10015,1001507,大平村,7,武昌街,,,,７２號,294039.075,2618691.33,花蓮縣光復鄉大平村武昌街７２號
10015,1001507,大平村,7,武昌街,,７４巷,,１號,294035.229,2618712.1,花蓮縣光復鄉大平村武昌街７４巷１號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,２號,294080.382,2618769.465,花蓮縣光復鄉大平村武昌街７４巷１弄２號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,３號,294030.991,2618764.742,花蓮縣光復鄉大平村武昌街７４巷１弄３號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,４號,294079.357,2618764.959,花蓮縣光復鄉大平村武昌街７４巷１弄４號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,５號,294035.189,2618762.791,花蓮縣光復鄉大平村武昌街７４巷１弄５號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,６號,294078.332,2618760.453,花蓮縣光復鄉大平村武昌街７４巷１弄６號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,７號,294039.386,2618760.84,花蓮縣光復鄉大平村武昌街７４巷１弄７號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,８號,294077.308,2618755.947,花蓮縣光復鄉大平村武昌街７４巷１弄８號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,９號,294043.584,2618758.889,花蓮縣光復鄉大平村武昌街７４巷１弄９號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,１１號,294063.578,2618773.986,花蓮縣光復鄉大平村武昌街７４巷１弄１１號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,１２號,294075.258,2618746.935,花蓮縣光復鄉大平村武昌街７４巷１弄１２號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,１３號,294062.397,2618769.5,花蓮縣光復鄉大平村武昌街７４巷１弄１３號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,１６號,294062.59,2618733.47,花蓮縣光復鄉大平村武昌街７４巷１弄１６號
10015,1001507,大平村,7,武昌街,,７４巷,１弄,１９號,294058.852,2618756.043,花蓮縣光復鄉大平村武昌街７４巷１弄１９號
10015,1001507,大平村,7,武昌街,,７４巷,,３號,294037.108,2618716.26,花蓮縣光復鄉大平村武昌街７４巷３號
10015,1001507,大平村,7,武昌街,,７４巷,,５號,294038.987,2618720.42,花蓮縣光復鄉大平村武昌街７４巷５號
10015,1001507,大平村,7,武昌街,,７４巷,,７號,294040.866,2618724.58,花蓮縣光復鄉大平村武昌街７４巷７號
10015,1001507,大平村,7,武昌街,,７４巷,,９號,294042.745,2618728.74,花蓮縣光復鄉大平村武昌街７４巷９號
10015,1001507,大平村,7,武昌街,,７４巷,,１１號,294044.624,2618732.901,花蓮縣光復鄉大平村武昌街７４巷１１號
10015,1001507,大平村,7,武昌街,,７４巷,,１３號,294046.503,2618737.061,花蓮縣光復鄉大平村武昌街７４巷１３號
10015,1001507,大平村,7,武昌街,,７４巷,,１５號,294048.383,2618741.221,花蓮縣光復鄉大平村武昌街７４巷１５號
10015,1001507,大平村,7,武昌街,,７４巷,,１５之１號,294028,2618746.84,花蓮縣光復鄉大平村武昌街７４巷１５之１號
10015,1001507,大平村,7,武昌街,,,,７４號,294034.145,2618693.467,花蓮縣光復鄉大平村武昌街７４號
10015,1001507,大平村,7,武昌街,,,,７６號,294029.406,2618695.73,花蓮縣光復鄉大平村武昌街７６號
10015,1001507,大平村,7,武昌街,,,,７８號,294024.475,2618697.676,花蓮縣光復鄉大平村武昌街７８號
10015,1001507,大平村,6,武昌街,,８３巷,,１號,293971.687,2618703.95,花蓮縣光復鄉大平村武昌街８３巷１號
10015,1001507,大平村,6,武昌街,,８３巷,,２號,293953.92,2618679.187,花蓮縣光復鄉大平村武昌街８３巷２號
10015,1001507,大平村,3,武昌街,,８３巷,,２號,293953.92,2618679.187,花蓮縣光復鄉大平村武昌街８３巷２號
10015,1001507,大平村,6,武昌街,,８５巷,,１號,293958.626,2618708.352,花蓮縣光復鄉大平村武昌街８５巷１號
10015,1001507,大平村,6,武昌街,,８５巷,,２號,293937.995,2618681.486,花蓮縣光復鄉大平村武昌街８５巷２號
10015,1001507,大平村,6,武昌街,,,,８７號,293932.872,2618713.75,花蓮縣光復鄉大平村武昌街８７號
10015,1001507,大平村,7,武昌街,,,,８８號,293978.915,2618737.719,花蓮縣光復鄉大平村武昌街８８號
10015,1001507,大平村,6,武昌街,,,,９３號,293907.084,2618723.344,花蓮縣光復鄉大平村武昌街９３號
10015,1001507,大平村,6,武昌街,,,,９５號,293897.64,2618725.703,花蓮縣光復鄉大平村武昌街９５號
10015,1001507,大平村,7,武昌街,,,,９６號,293934.872,2618744.304,花蓮縣光復鄉大平村武昌街９６號
10015,1001507,大平村,7,武昌街,,,,９６之１號,293919.29,2618757.67,花蓮縣光復鄉大平村武昌街９６之１號
10015,1001507,大平村,6,武昌街,,,,９７號,293848.503,2618744.688,花蓮縣光復鄉大平村武昌街９７號
10015,1001507,大平村,6,武昌街,,,,９９號,293843.545,2618728.41,花蓮縣光復鄉大平村武昌街９９號
10015,1001507,大平村,7,武昌街,,,,１００號,293895.13,2618750.64,花蓮縣光復鄉大平村武昌街１００號
10015,1001507,大平村,6,武昌街,,,,１０１號,293837.605,2618754.053,花蓮縣光復鄉大平村武昌街１０１號
10015,1001507,大平村,6,武昌街,,,,１０３號,293831.91,2618755.669,花蓮縣光復鄉大平村武昌街１０３號
10015,1001507,大平村,8,武昌街,,,,１０４號,293838.284,2618771.331,花蓮縣光復鄉大平村武昌街１０４號
10015,1001507,大平村,6,武昌街,,,,１０５號,293826.129,2618757.238,花蓮縣光復鄉大平村武昌街１０５號
10015,1001507,大平村,8,武昌街,,,,１０６號,293827.007,2618775.072,花蓮縣光復鄉大平村武昌街１０６號
10015,1001507,大平村,6,武昌街,,,,１０７號,293819.611,2618759.316,花蓮縣光復鄉大平村武昌街１０７號
10015,1001507,大平村,8,武昌街,,,,１０８號,293819.85,2618776.704,花蓮縣光復鄉大平村武昌街１０８號
10015,1001507,大平村,6,武昌街,,,,１０９號,293796.328,2618740.354,花蓮縣光復鄉大平村武昌街１０９號
10015,1001507,大平村,6,武昌街,,,,１１１號,293807.247,2618762.507,花蓮縣光復鄉大平村武昌街１１１號
10015,1001507,大平村,6,武昌街,,,,１１３號,293801.36,2618764.789,花蓮縣光復鄉大平村武昌街１１３號
10015,1001507,大平村,6,武昌街,,,,１１５號,293795.724,2618767.07,花蓮縣光復鄉大平村武昌街１１５號
10015,1001507,大平村,6,武昌街,,,,１１７號,293789.962,2618769.227,花蓮縣光復鄉大平村武昌街１１７號
10015,1001507,大平村,6,武昌街,,,,１１９號,293780.522,2618767.738,花蓮縣光復鄉大平村武昌街１１９號
10015,1001507,大平村,6,武昌街,,,,１２１號,293775.755,2618769.346,花蓮縣光復鄉大平村武昌街１２１號
10015,1001507,大平村,6,武昌街,,,,１２３號,293770.988,2618770.954,花蓮縣光復鄉大平村武昌街１２３號
10015,1001507,大平村,8,武昌街,,,,１２４號,293775.351,2618793.151,花蓮縣光復鄉大平村武昌街１２４號
10015,1001507,大平村,13,武昌街,,,,１２５號,293730.419,2618787.68,花蓮縣光復鄉大平村武昌街１２５號
10015,1001507,大平村,8,武昌街,,,,１２６號,293764.673,2618796.382,花蓮縣光復鄉大平村武昌街１２６號
10015,1001507,大平村,13,武昌街,,,,１２７號,293728.504,2618783.807,花蓮縣光復鄉大平村武昌街１２７號
10015,1001507,大平村,8,武昌街,,,,１２８號,293750.627,2618801.447,花蓮縣光復鄉大平村武昌街１２８號
10015,1001507,大平村,8,武昌街,,,,１３０號,293739.46,2618806.318,花蓮縣光復鄉大平村武昌街１３０號
10015,1001507,大平村,12,武昌街,,,,１３１號,293700.622,2618798.235,花蓮縣光復鄉大平村武昌街１３１號
10015,1001507,大平村,11,武昌街,,,,１３２號,293721.618,2618810.809,花蓮縣光復鄉大平村武昌街１３２號
10015,1001507,大平村,12,武昌街,,,,１３３號,293689.815,2618801.855,花蓮縣光復鄉大平村武昌街１３３號
10015,1001507,大平村,12,武昌街,,,,１３３之１號,293683.1,2618803.93,花蓮縣光復鄉大平村武昌街１３３之１號
10015,1001507,大平村,11,武昌街,,,,１３４號,293714.562,2618812.847,花蓮縣光復鄉大平村武昌街１３４號
10015,1001507,大平村,12,武昌街,,,,１３５號,293676.544,2618805.655,花蓮縣光復鄉大平村武昌街１３５號
10015,1001507,大平村,11,武昌街,,,,１３６號,293708.462,2618823.215,花蓮縣光復鄉大平村武昌街１３６號
10015,1001507,大平村,3,武昌街,,,,１３８號,293695.931,2618830.673,花蓮縣光復鄉大平村武昌街１３８號
10015,1001507,大平村,11,武昌街,,,,１３８號,293695.931,2618830.673,花蓮縣光復鄉大平村武昌街１３８號
10015,1001507,大平村,11,武昌街,,,,１４０號,293685.875,2618826.802,花蓮縣光復鄉大平村武昌街１４０號
10015,1001507,大平村,11,武昌街,,,,１４２號,293678.731,2618827.993,花蓮縣光復鄉大平村武昌街１４２號
10015,1001507,大平村,15,武昌街,,１４３巷,,３號,293624.327,2618769.814,花蓮縣光復鄉大平村武昌街１４３巷３號
10015,1001507,大平村,15,武昌街,,１４３巷,,４號,293639.319,2618773.863,花蓮縣光復鄉大平村武昌街１４３巷４號
10015,1001507,大平村,14,武昌街,,１４３巷,,５號,293659.174,2618770.219,花蓮縣光復鄉大平村武昌街１４３巷５號
10015,1001507,大平村,14,武昌街,,１４３巷,,６號,293672.545,2618767.385,花蓮縣光復鄉大平村武昌街１４３巷６號
10015,1001507,大平村,14,武昌街,,１４３巷,,７號,293650.993,2618757.91,花蓮縣光復鄉大平村武昌街１４３巷７號
10015,1001507,大平村,14,武昌街,,１４３巷,,８號,293644.486,2618747.449,花蓮縣光復鄉大平村武昌街１４３巷８號
10015,1001507,大平村,14,武昌街,,１４３巷,,９號,293656.313,2618721.968,花蓮縣光復鄉大平村武昌街１４３巷９號
10015,1001507,大平村,15,武昌街,,１４３巷,,１０號,293627.309,2618740.96,花蓮縣光復鄉大平村武昌街１４３巷１０號
10015,1001507,大平村,15,武昌街,,１４３巷,,１１號,293619.835,2618722.474,花蓮縣光復鄉大平村武昌街１４３巷１１號
10015,1001507,大平村,15,武昌街,,１４３巷,,１２號,293613.235,2618709.187,花蓮縣光復鄉大平村武昌街１４３巷１２號
10015,1001507,大平村,13,武昌街,,１４３巷,,１３之１號,293622.474,2618705.134,花蓮縣光復鄉大平村武昌街１４３巷１３之１號
10015,1001507,大平村,15,武昌街,,１４３巷,,１３號,293624.842,2618689.267,花蓮縣光復鄉大平村武昌街１４３巷１３號
10015,1001507,大平村,15,武昌街,,１４３巷,,１６號,293594.262,2618712.498,花蓮縣光復鄉大平村武昌街１４３巷１６號
10015,1001507,大平村,12,武昌街,,,,１４３號,293635.745,2618816.462,花蓮縣光復鄉大平村武昌街１４３號
10015,1001507,大平村,12,武昌街,,,,１４５號,293594.512,2618783.651,花蓮縣光復鄉大平村武昌街１４５號
10015,1001507,大平村,11,武昌街,,,,１４６號,293659.49,2618829.707,花蓮縣光復鄉大平村武昌街１４６號
10015,1001507,大平村,11,武昌街,,,,１４８號,293633.604,2618860.843,花蓮縣光復鄉大平村武昌街１４８號
10015,1001507,大平村,11,武昌街,,,,１５０號,293646.514,2618832.747,花蓮縣光復鄉大平村武昌街１５０號
10015,1001507,大平村,12,武昌街,,１５１巷,,１號,293579.526,2618811.242,花蓮縣光復鄉大平村武昌街１５１巷１號
10015,1001507,大平村,12,武昌街,,１５１巷,,２號,293575.551,2618796.278,花蓮縣光復鄉大平村武昌街１５１巷２號
10015,1001507,大平村,15,武昌街,,１５１巷,,６號,293621.412,2618797.561,花蓮縣光復鄉大平村武昌街１５１巷６號
10015,1001507,大平村,12,武昌街,,１５１巷,,６號,293621.412,2618797.561,花蓮縣光復鄉大平村武昌街１５１巷６號
10015,1001507,大平村,12,武昌街,,１５１巷,,８號,293618.487,2618792.839,花蓮縣光復鄉大平村武昌街１５１巷８號
10015,1001507,大平村,15,武昌街,,１５１巷,,８號,293618.487,2618792.839,花蓮縣光復鄉大平村武昌街１５１巷８號
10015,1001507,大平村,12,武昌街,,１５１巷,,１０號,293614.783,2618785.298,花蓮縣光復鄉大平村武昌街１５１巷１０號
10015,1001507,大平村,11,武昌街,,,,１５２號,293635.346,2618835.961,花蓮縣光復鄉大平村武昌街１５２號
10015,1001507,大平村,11,武昌街,,,,１５４號,293624.886,2618838.702,花蓮縣光復鄉大平村武昌街１５４號
10015,1001507,大平村,11,武昌街,,,,１５８號,293600.955,2618854.795,花蓮縣光復鄉大平村武昌街１５８號
10015,1001507,大平村,11,武昌街,,,,１６０號,293580.243,2618850.04,花蓮縣光復鄉大平村武昌街１６０號
10015,1001507,大平村,6,自強路,,,,１０１號,293945.728,2618647.199,花蓮縣光復鄉大平村自強路１０１號
10015,1001507,大平村,6,自強路,,,,１１５號,293915.79,2618544.47,花蓮縣光復鄉大平村自強路１１５號
10015,1001507,大平村,6,自強路,,,,１６８號,293970.881,2618596.29,花蓮縣光復鄉大平村自強路１６８號
10015,1001507,大平村,6,自強路,,,,１７６號,293984.65,2618674.89,花蓮縣光復鄉大平村自強路１７６號
10015,1001507,大興村,1,中山路一段,,,,６１號,291214.732,2613805.478,花蓮縣光復鄉大興村中山路一段６１號
10015,1001507,大興村,1,中山路一段,,,,６５號,291199.414,2613803.692,花蓮縣光復鄉大興村中山路一段６５號
